match_id,map_number,mode,map_name,team,opponent,player_slot,player_name,map_winner,kills,deaths,assists,non_traded_kills,highest_streak,damage,bombs_planted,bombs_defused,first_bloods,first_deaths,kills_per_round,dmg_per_round,data_source,is_lan
2026_M1Q1S15_VAN_NY,2,SND,Den,NY,VAN,8,BEANS,NY,10,4,2.0,7.0,3.0,1367,1.0,0.0,4,0.0,1.0,136.7,YT,0
2026_M1Q1S16_RYD_BOS,2,SND,Scar,RYD,BOS,1,CELLIUM,RYD,6,2,5.0,4.0,3.0,1026,0.0,0.0,2,1.0,0.85,146.57,YT,0
2026_M1Q1S16_RYD_BOS,2,SND,Scar,RYD,BOS,2,PRED,RYD,7,4,3.0,4.0,3.0,983,0.0,0.0,1,0.0,1.0,140.42,YT,0
2026_M1Q1S16_RYD_BOS,2,SND,Scar,RYD,BOS,3,EXNID,RYD,4,4,2.0,3.0,1.0,598,0.0,1.0,1,0.0,0.57,85.42,YT,0
2026_M1Q1S16_RYD_BOS,2,SND,Scar,RYD,BOS,4,KISMET,RYD,8,4,1.0,6.0,7.0,756,2.0,0.0,2,0.0,1.14,108.0,YT,0
2026_M1Q1S16_RYD_BOS,2,SND,Scar,BOS,RYD,5,PURJ,RYD,2,7,1.0,2.0,2.0,415,0.0,0.0,1,4.0,0.28,59.28,YT,0
2026_M1Q1S16_RYD_BOS,2,SND,Scar,BOS,RYD,6,CAMMY,RYD,1,6,1.0,0.0,1.0,291,0.0,0.0,0,1.0,0.14,41.57,YT,0
2026_M1Q1S16_RYD_BOS,2,SND,Scar,BOS,RYD,7,SNOOPY,RYD,5,6,0.0,3.0,1.0,657,2.0,0.0,0,1.0,0.71,93.85,YT,0
2026_M1Q1S16_RYD_BOS,2,SND,Scar,BOS,RYD,8,NASTIE,RYD,6,6,1.0,5.0,2.0,674,0.0,0.0,0,0.0,0.85,96.28,YT,0
2026_M1Q1S17_MIA_NY,2,SND,Den,MIA,NY,1,TRAIX,NY,7,6,1.0,5.0,4.0,881,0.0,0.0,0,0.0,0.77,97.88,YT,0
2026_M1Q1S17_MIA_NY,2,SND,Den,MIA,NY,2,RENKOR,NY,2,7,5.0,2.0,1.0,734,3.0,0.0,0,2.0,0.22,81.55,YT,0
2026_M1Q1S17_MIA_NY,2,SND,Den,MIA,NY,3,SUPER,NY,6,6,1.0,4.0,3.0,839,0.0,0.0,3,0.0,0.66,93.22,YT,0
2026_M1Q1S17_MIA_NY,2,SND,Den,MIA,NY,4,METTALZ,NY,7,7,2.0,4.0,2.0,1203,0.0,0.0,3,1.0,0.77,133.66,YT,0
2026_M1Q1S17_MIA_NY,2,SND,Den,NY,MIA,5,VIVID,NY,8,5,1.0,7.0,4.0,1232,0.0,0.0,1,1.0,0.88,136.88,YT,0
2026_M1Q1S17_MIA_NY,2,SND,Den,NY,MIA,6,MACK,NY,3,7,2.0,1.0,1.0,653,2.0,0.0,0,1.0,0.33,72.55,YT,0
2026_M1Q1S17_MIA_NY,2,SND,Den,NY,MIA,7,AFRO,NY,1,8,0.0,1.0,1.0,226,1.0,0.0,0,3.0,0.11,25.11,YT,0
2026_M1Q1S17_MIA_NY,2,SND,Den,NY,MIA,8,BEANS,NY,13,3,1.0,9.0,7.0,1510,0.0,1.0,2,1.0,1.44,167.77,YT,0
2026_M1Q1S17_MIA_NY,5,SND,Scar,MIA,NY,1,TRAIX,MIA,4,5,0.0,2.0,2.0,649,1.0,2.0,0,2.0,0.44,72.11,YT,0
2026_M1Q1S17_MIA_NY,5,SND,Scar,MIA,NY,2,RENKOR,MIA,5,4,3.0,5.0,2.0,894,0.0,0.0,0,1.0,0.55,99.33,YT,0
2026_M1Q1S17_MIA_NY,5,SND,Scar,MIA,NY,3,SUPER,MIA,9,4,1.0,6.0,3.0,826,1.0,0.0,0,1.0,1.0,91.77,YT,0
2026_M1Q1S17_MIA_NY,5,SND,Scar,MIA,NY,4,METTALZ,MIA,7,7,2.0,3.0,3.0,1018,2.0,0.0,4,1.0,0.77,113.11,YT,0
2026_M1Q1S17_MIA_NY,5,SND,Scar,NY,MIA,5,VIVID,MIA,5,7,1.0,4.0,2.0,766,1.0,0.0,1,1.0,0.55,85.11,YT,0
2026_M1Q1S17_MIA_NY,5,SND,Scar,NY,MIA,6,MACK,MIA,4,9,2.0,3.0,3.0,749,2.0,0.0,2,3.0,0.44,83.22,YT,0
2026_M1Q1S17_MIA_NY,5,SND,Scar,NY,MIA,7,AFRO,MIA,7,5,1.0,3.0,3.0,956,1.0,0.0,0,0.0,0.77,106.22,YT,0
2026_M1Q1S17_MIA_NY,5,SND,Scar,NY,MIA,8,BEANS,MIA,4,4,0.0,3.0,2.0,712,0.0,0.0,2,0.0,0.44,79.11,YT,0
2026_M1Q1S18_TOR_VGS,2,SND,Den,TOR,VGS,1,JOEDECIEVES,VGS,7,7,2.0,5.0,3.0,1022,1.0,0.0,2,1.0,0.63,92.9,YT,0
2026_M1Q1S18_TOR_VGS,2,SND,Den,TOR,VGS,2,REEAL,VGS,7,8,0.0,4.0,3.0,985,0.0,1.0,3,1.0,0.63,89.54,YT,0
2026_M1Q1S18_TOR_VGS,2,SND,Den,TOR,VGS,3,INSIGHT,VGS,9,9,1.0,3.0,4.0,1565,1.0,0.0,1,0.0,0.81,142.27,YT,0
2026_M1Q1S18_TOR_VGS,2,SND,Den,TOR,VGS,4,CLEANX,VGS,6,7,1.0,4.0,3.0,1107,0.0,0.0,2,1.0,0.54,100.63,YT,0
2026_M1Q1S18_TOR_VGS,2,SND,Den,VGS,TOR,5,SIMP,VGS,11,5,1.0,8.0,5.0,1347,4.0,0.0,1,2.0,1.0,122.45,YT,0
2026_M1Q1S18_TOR_VGS,2,SND,Den,VGS,TOR,6,04,VGS,5,9,2.0,3.0,3.0,711,0.0,0.0,1,3.0,0.45,64.63,YT,0
2026_M1Q1S18_TOR_VGS,2,SND,Den,VGS,TOR,7,DRAZAH,VGS,8,8,2.0,5.0,4.0,1176,1.0,0.0,1,2.0,0.72,106.9,YT,0
2026_M1Q1S18_TOR_VGS,2,SND,Den,VGS,TOR,8,ABUZAH,VGS,6,7,3.0,4.0,3.0,1135,0.0,1.0,0,1.0,0.54,103.18,YT,0
2026_M1Q1S18_TOR_VGS,5,SND,Scar,TOR,VGS,1,JOEDECIEVES,VGS,4,8,5.0,1.0,2.0,1344,1.0,0.0,1,0.0,0.4,134.39,YT,0
2026_M1Q1S18_TOR_VGS,5,SND,Scar,TOR,VGS,2,REEAL,VGS,7,6,0.0,3.0,2.0,801,0.0,0.0,2,3.0,0.7,80.1,YT,0
2026_M1Q1S18_TOR_VGS,5,SND,Scar,TOR,VGS,3,INSIGHT,VGS,5,6,0.0,5.0,2.0,761,1.0,0.0,1,1.0,0.5,76.1,YT,0
2026_M1Q1S18_TOR_VGS,5,SND,Scar,TOR,VGS,4,CLEANX,VGS,8,7,1.0,5.0,3.0,1070,0.0,0.0,1,1.0,0.8,107.0,YT,0
2026_M1Q1S18_TOR_VGS,5,SND,Scar,VGS,TOR,5,SIMP,VGS,7,7,1.0,5.0,3.0,981,0.0,0.0,2,0.0,0.7,98.1,YT,0
2026_M1Q1S18_TOR_VGS,5,SND,Scar,VGS,TOR,6,04,VGS,7,6,2.0,6.0,3.0,1100,1.0,1.0,2,4.0,0.7,110.0,YT,0
2026_M1Q1S18_TOR_VGS,5,SND,Scar,VGS,TOR,7,DRAZAH,VGS,4,6,4.0,2.0,2.0,1043,0.0,0.0,1,1.0,0.4,104.3,YT,0
2026_M1Q1S18_TOR_VGS,5,SND,Scar,VGS,TOR,8,ABUZAH,VGS,9,5,1.0,6.0,3.0,874,0.0,1.0,0,0.0,0.9,87.4,YT,0
2026_M1Q1S19_RYD_MIN,2,SND,Exposure,RYD,MIN,1,CELLIUM,RYD,11,6,2.0,6.0,6.0,1274,0.0,0.0,2,0.0,1.1,127.4,YT,0
2026_M1Q1S19_RYD_MIN,2,SND,Exposure,RYD,MIN,2,PRED,RYD,7,4,5.0,4.0,4.0,1028,0.0,0.0,1,1.0,0.7,102.8,YT,0
2026_M1Q1S19_RYD_MIN,2,SND,Exposure,RYD,MIN,3,EXNID,RYD,5,4,0.0,2.0,2.0,670,1.0,0.0,0,2.0,0.5,67.0,YT,0
2026_M1Q1S19_RYD_MIN,2,SND,Exposure,RYD,MIN,4,KISMET,RYD,9,5,2.0,8.0,3.0,1285,2.0,1.0,3,1.0,0.9,128.5,YT,0
2026_M1Q1S19_RYD_MIN,2,SND,Exposure,MIN,RYD,5,MAMBA,RYD,5,7,2.0,2.0,2.0,905,0.0,0.0,1,1.0,0.5,90.5,YT,0
2026_M1Q1S19_RYD_MIN,2,SND,Exposure,MIN,RYD,6,SKYZ,RYD,6,7,0.0,5.0,2.0,1032,0.0,1.0,0,0.0,0.6,103.2,YT,0
2026_M1Q1S19_RYD_MIN,2,SND,Exposure,MIN,RYD,7,ESTREAL,RYD,4,8,0.0,1.0,2.0,789,3.0,0.0,1,0.0,0.4,78.9,YT,0
2026_M1Q1S19_RYD_MIN,2,SND,Exposure,MIN,RYD,8,KREMP,RYD,4,10,2.0,3.0,2.0,772,0.0,0.0,2,5.0,0.4,77.19,YT,0
2026_M1Q1S19_RYD_MIN,5,SND,Colossus,RYD,MIN,1,CELLIUM,RYD,11,4,4.0,8.0,5.0,1419,0.0,0.0,1,2.0,1.22,157.66,YT,0
2026_M1Q1S19_RYD_MIN,5,SND,Colossus,RYD,MIN,2,PRED,RYD,8,5,1.0,4.0,6.0,746,1.0,0.0,0,1.0,0.88,82.88,YT,0
2026_M1Q1S19_RYD_MIN,5,SND,Colossus,RYD,MIN,3,EXNID,RYD,5,6,4.0,2.0,2.0,608,0.0,1.0,0,2.0,0.55,67.55,YT,0
2026_M1Q1S19_RYD_MIN,5,SND,Colossus,RYD,MIN,4,KISMET,RYD,2,8,5.0,2.0,2.0,517,1.0,0.0,0,3.0,0.22,57.44,YT,0
2026_M1Q1S19_RYD_MIN,5,SND,Colossus,MIN,RYD,5,MAMBA,RYD,6,7,0.0,3.0,2.0,876,0.0,0.0,2,1.0,0.66,97.33,YT,0
2026_M1Q1S19_RYD_MIN,5,SND,Colossus,MIN,RYD,6,SKYZ,RYD,4,6,2.0,4.0,2.0,750,0.0,0.0,2,0.0,0.44,83.33,YT,0
2026_M1Q1S19_RYD_MIN,5,SND,Colossus,MIN,RYD,7,ESTREAL,RYD,6,7,3.0,2.0,2.0,960,0.0,0.0,0,2.0,0.66,106.66,YT,0
2026_M1Q1S19_RYD_MIN,5,SND,Colossus,MIN,RYD,8,KREMP,RYD,7,6,3.0,4.0,5.0,1104,0.0,0.0,2,0.0,0.77,122.66,YT,0
2026_M1Q1S20_MIA_CAR,2,SND,Den,MIA,CAR,1,EXCEED,CAR,5,3,0.0,4.0,3.0,721,3.0,0.0,2,2.0,0.55,80.11,YT,0
2026_M1Q1S20_MIA_CAR,2,SND,Den,MIA,CAR,2,NERO,CAR,6,3,0.0,4.0,6.0,773,0.0,0.0,0,0.0,0.66,85.88,YT,0
2026_M1Q1S20_MIA_CAR,2,SND,Den,MIA,CAR,3,CRAZE,CAR,11,3,0.0,8.0,5.0,940,1.0,0.0,3,0.0,1.22,104.44,YT,0
2026_M1Q1S20_MIA_CAR,2,SND,Den,MIA,CAR,4,LURQXX,CAR,2,8,5.0,1.0,2.0,776,0.0,0.0,0,2.0,0.22,86.22,YT,0
2026_M1Q1S20_MIA_CAR,2,SND,Den,CAR,MIA,5,TRAIX,CAR,5,7,0.0,4.0,3.0,615,0.0,0.0,2,0.0,0.55,68.33,YT,0
2026_M1Q1S20_MIA_CAR,2,SND,Den,CAR,MIA,6,RENKOR,CAR,3,5,2.0,1.0,2.0,634,1.0,0.0,0,1.0,0.33,70.44,YT,0
2026_M1Q1S20_MIA_CAR,2,SND,Den,CAR,MIA,7,SUPER,CAR,3,6,0.0,2.0,3.0,671,0.0,0.0,0,0.0,0.33,74.55,YT,0
2026_M1Q1S20_MIA_CAR,2,SND,Den,CAR,MIA,8,METTALZ,CAR,6,6,0.0,3.0,2.0,911,0.0,2.0,2,2.0,0.66,101.22,YT,0
2026_M1Q1S21_TX_VGS,2,SND,Colossus,TX,VGS,1,HUKE,VGS,8,9,2.0,6.0,3.0,1185,1.0,0.0,1,0.0,0.8,118.5,YT,0
2026_M1Q1S21_TX_VGS,2,SND,Colossus,TX,VGS,2,SHOTZZY,VGS,6,8,0.0,2.0,3.0,799,0.0,0.0,3,4.0,0.6,79.9,YT,0
2026_M1Q1S21_TX_VGS,2,SND,Colossus,TX,VGS,3,MERCULES,VGS,5,7,1.0,4.0,3.0,906,0.0,0.0,0,2.0,0.5,90.6,YT,0
2026_M1Q1S21_TX_VGS,2,SND,Colossus,TX,VGS,4,DASHY,VGS,5,8,3.0,1.0,2.0,1223,0.0,1.0,0,0.0,0.5,122.3,YT,0
2026_M1Q1S21_TX_VGS,2,SND,Colossus,VGS,TX,5,SIMP,VGS,11,5,2.0,7.0,8.0,1234,1.0,0.0,1,0.0,1.1,123.4,YT,0
2026_M1Q1S21_TX_VGS,2,SND,Colossus,VGS,TX,6,04,VGS,6,7,5.0,3.0,2.0,1336,1.0,0.0,2,3.0,0.6,133.6,YT,0
2026_M1Q1S21_TX_VGS,2,SND,Colossus,VGS,TX,7,DRAZAH,VGS,8,5,0.0,5.0,4.0,838,1.0,0.0,0,1.0,0.8,83.8,YT,0
2026_M1Q1S21_TX_VGS,2,SND,Colossus,VGS,TX,8,ABUZAH,VGS,7,7,1.0,4.0,3.0,1123,0.0,0.0,3,0.0,0.7,112.3,YT,0
2026_M1Q1S22_VAN_BOS,2,SND,Exposure,VAN,BOS,1,PURJ,BOS,8,6,4.0,3.0,3.0,923,0.0,0.0,1,1.0,0.88,102.55,YT,0
2026_M1Q1S22_VAN_BOS,2,SND,Exposure,VAN,BOS,2,CAMMY,BOS,9,4,1.0,5.0,5.0,1012,0.0,1.0,3,0.0,1.0,112.44,YT,0
2026_M1Q1S22_VAN_BOS,2,SND,Exposure,VAN,BOS,3,SNOOPY,BOS,7,7,1.0,4.0,2.0,735,2.0,0.0,1,1.0,0.77,81.66,YT,0
2026_M1Q1S22_VAN_BOS,2,SND,Exposure,VAN,BOS,4,NASTIE,BOS,5,6,4.0,3.0,3.0,775,0.0,0.0,0,2.0,0.55,86.11,YT,0
2026_M1Q1S22_VAN_BOS,2,SND,Exposure,BOS,VAN,5,TJHALY,BOS,5,8,4.0,2.0,1.0,954,0.0,0.0,1,3.0,0.55,106.0,YT,0
2026_M1Q1S22_VAN_BOS,2,SND,Exposure,BOS,VAN,6,ABE,BOS,8,7,2.0,6.0,3.0,991,1.0,0.0,0,0.0,0.88,110.11,YT,0
2026_M1Q1S22_VAN_BOS,2,SND,Exposure,BOS,VAN,7,LUNARZ,BOS,5,7,3.0,2.0,4.0,588,0.0,0.0,0,2.0,0.55,65.33,YT,0
2026_M1Q1S22_VAN_BOS,2,SND,Exposure,BOS,VAN,8,GWINN,BOS,5,7,1.0,3.0,2.0,662,0.0,1.0,3,0.0,0.55,73.55,YT,0
2026_M1Q1S22_VAN_BOS,5,SND,Den,VAN,BOS,1,PURJ,VAN,3,7,0.0,2.0,2.0,438,0.0,0.0,2,3.0,0.42,62.57,YT,0
2026_M1Q1S22_VAN_BOS,5,SND,Den,VAN,BOS,2,CAMMY,VAN,3,7,0.0,0.0,1.0,669,0.0,0.0,0,0.0,0.42,95.57,YT,0
2026_M1Q1S22_VAN_BOS,5,SND,Den,VAN,BOS,3,SNOOPY,VAN,5,6,1.0,2.0,2.0,854,2.0,0.0,0,0.0,0.71,122.0,YT,0
2026_M1Q1S22_VAN_BOS,5,SND,Den,VAN,BOS,4,NASTIE,VAN,3,6,0.0,3.0,1.0,501,0.0,1.0,1,1.0,0.42,71.57,YT,0
2026_M1Q1S22_VAN_BOS,5,SND,Den,BOS,VAN,5,TJHALY,VAN,9,3,1.0,4.0,5.0,804,0.0,1.0,0,1.0,1.28,114.85,YT,0
2026_M1Q1S22_VAN_BOS,5,SND,Den,BOS,VAN,6,ABE,VAN,7,4,1.0,5.0,4.0,685,2.0,0.0,0,0.0,1.0,97.85,YT,0
2026_M1Q1S22_VAN_BOS,5,SND,Den,BOS,VAN,7,LUNARZ,VAN,5,3,2.0,4.0,4.0,707,0.0,0.0,1,1.0,0.71,101.0,YT,0
2026_M1Q1S22_VAN_BOS,5,SND,Den,BOS,VAN,8,GWINN,VAN,5,4,3.0,4.0,3.0,831,1.0,1.0,3,1.0,0.71,118.71,YT,0
2026_M1Q1S23_PAR_NY,2,SND,Colossus,PAR,NY,1,ENVOY,NY,14,7,2.0,9.0,5.0,1351,0.0,1.0,0,0.0,1.27,122.81,YT,0
2026_M1Q1S23_PAR_NY,2,SND,Colossus,PAR,NY,2,NEPTUNE,NY,5,10,0.0,2.0,2.0,873,0.0,0.0,2,3.0,0.45,79.36,YT,0
2026_M1Q1S23_PAR_NY,2,SND,Colossus,PAR,NY,3,SIB,NY,4,9,1.0,3.0,2.0,765,0.0,0.0,1,5.0,0.36,69.54,YT,0
2026_M1Q1S23_PAR_NY,2,SND,Colossus,PAR,NY,4,GHOSTY,NY,6,7,3.0,4.0,3.0,1310,1.0,1.0,0,1.0,0.54,119.09,YT,0
2026_M1Q1S23_PAR_NY,2,SND,Colossus,NY,PAR,5,VIVID,NY,8,5,0.0,5.0,3.0,904,1.0,0.0,1,0.0,0.72,82.18,YT,0
2026_M1Q1S23_PAR_NY,2,SND,Colossus,NY,PAR,6,MACK,NY,6,10,3.0,3.0,2.0,874,1.0,0.0,2,0.0,0.54,79.45,YT,0
2026_M1Q1S23_PAR_NY,2,SND,Colossus,NY,PAR,7,AFRO,NY,7,8,5.0,4.0,3.0,1347,0.0,0.0,1,2.0,0.63,122.45,YT,0
2026_M1Q1S23_PAR_NY,2,SND,Colossus,NY,PAR,8,BEANS,NY,12,6,1.0,9.0,7.0,1530,0.0,0.0,4,0.0,1.09,139.09,YT,0
2026_M1Q1S23_PAR_NY,5,SND,Exposure,PAR,NY,1,ENVOY,PAR,4,5,5.0,4.0,4.0,736,0.0,0.0,0,2.0,0.5,92.0,YT,0
2026_M1Q1S23_PAR_NY,5,SND,Exposure,PAR,NY,2,NEPTUNE,PAR,9,5,3.0,5.0,4.0,982,1.0,0.0,2,0.0,1.12,122.75,YT,0
2026_M1Q1S23_PAR_NY,5,SND,Exposure,PAR,NY,3,SIB,PAR,6,3,1.0,5.0,5.0,604,0.0,1.0,2,2.0,0.75,75.5,YT,0
2026_M1Q1S23_PAR_NY,5,SND,Exposure,PAR,NY,4,GHOSTY,PAR,9,2,0.0,7.0,7.0,1087,0.0,1.0,0,0.0,1.12,135.87,YT,0
2026_M1Q1S23_PAR_NY,5,SND,Exposure,NY,PAR,5,VIVID,PAR,7,7,2.0,4.0,3.0,873,1.0,0.0,0,0.0,0.87,109.12,YT,0
2026_M1Q1S23_PAR_NY,5,SND,Exposure,NY,PAR,6,MACK,PAR,2,7,0.0,0.0,1.0,372,2.0,0.0,1,2.0,0.25,46.5,YT,0
2026_M1Q1S23_PAR_NY,5,SND,Exposure,NY,PAR,7,AFRO,PAR,4,7,2.0,2.0,2.0,638,0.0,0.0,2,1.0,0.5,79.75,YT,0
2026_M1Q1S23_PAR_NY,5,SND,Exposure,NY,PAR,8,BEANS,PAR,2,7,0.0,2.0,1.0,491,0.0,0.0,1,1.0,0.25,61.37,YT,0
2026_M1Q1S24_MIN_CAR,2,SND,Raid,MIN,CAR,1,EXCEED,CAR,3,6,0.0,2.0,2.0,794,2.0,0.0,0,0.0,0.37,99.25,YT,0
2026_M1Q1S24_MIN_CAR,2,SND,Raid,MIN,CAR,2,NERO,CAR,10,7,2.0,6.0,3.0,1625,1.0,0.0,2,0.0,1.25,203.12,YT,0
2026_M1Q1S24_MIN_CAR,2,SND,Raid,MIN,CAR,3,CRAZE,CAR,3,6,2.0,2.0,1.0,616,0.0,0.0,2,2.0,0.37,77.0,YT,0
2026_M1Q1S24_MIN_CAR,2,SND,Raid,MIN,CAR,4,LURQXX,CAR,3,6,1.0,3.0,2.0,396,0.0,0.0,0,2.0,0.37,49.5,YT,0
2026_M1Q1S24_MIN_CAR,2,SND,Raid,CAR,MIN,5,MAMBA,CAR,6,4,4.0,4.0,4.0,772,0.0,1.0,0,1.0,0.75,96.5,YT,0
2026_M1Q1S24_MIN_CAR,2,SND,Raid,CAR,MIN,6,SKYZ,CAR,3,6,2.0,2.0,1.0,541,1.0,0.0,1,1.0,0.37,67.62,YT,0
2026_M1Q1S24_MIN_CAR,2,SND,Raid,CAR,MIN,7,ESTREAL,CAR,8,3,3.0,5.0,5.0,962,1.0,1.0,1,0.0,1.0,120.25,YT,0
2026_M1Q1S24_MIN_CAR,2,SND,Raid,CAR,MIN,8,KREMP,CAR,8,6,2.0,4.0,2.0,838,0.0,0.0,2,2.0,1.0,104.75,YT,0
2026_M1Q1S24_MIN_CAR,5,SND,Exposure,MIN,CAR,1,EXCEED,MIN,6,8,2.0,4.0,2.0,786,1.0,0.0,1,1.0,0.66,87.33,YT,0
2026_M1Q1S24_MIN_CAR,5,SND,Exposure,MIN,CAR,2,NERO,MIN,9,5,1.0,6.0,4.0,1311,0.0,0.0,2,1.0,1.0,145.66,YT,0
2026_M1Q1S24_MIN_CAR,5,SND,Exposure,MIN,CAR,3,CRAZE,MIN,5,6,4.0,3.0,2.0,844,2.0,1.0,2,2.0,0.55,93.77,YT,0
2026_M1Q1S24_MIN_CAR,5,SND,Exposure,MIN,CAR,4,LURQXX,MIN,7,5,3.0,5.0,2.0,850,0.0,0.0,0,0.0,0.77,94.44,YT,0
2026_M1Q1S24_MIN_CAR,5,SND,Exposure,CAR,MIN,5,MAMBA,MIN,10,6,2.0,9.0,5.0,1239,0.0,0.0,2,2.0,1.11,137.66,YT,0
2026_M1Q1S24_MIN_CAR,5,SND,Exposure,CAR,MIN,6,SKYZ,MIN,4,7,0.0,1.0,1.0,595,0.0,0.0,0,0.0,0.44,66.11,YT,0
2026_M1Q1S24_MIN_CAR,5,SND,Exposure,CAR,MIN,7,ESTREAL,MIN,3,7,1.0,2.0,1.0,836,2.0,0.0,1,2.0,0.33,92.88,YT,0
2026_M1Q1S24_MIN_CAR,5,SND,Exposure,CAR,MIN,8,KREMP,MIN,7,7,2.0,4.0,4.0,1204,0.0,0.0,1,1.0,0.77,133.77,YT,0
2026_M1Q1S25_VAN_TX,2,SND,Den,VAN,TX,1,HUKE,TX,2,3,1.0,1.0,2.0,345,2.0,0.0,0,1.0,0.33,57.5,YT,0
2026_M1Q1S25_VAN_TX,2,SND,Den,VAN,TX,2,SHOTZZY,TX,8,2,2.0,5.0,5.0,848,0.0,0.0,2,1.0,1.33,141.33,YT,0
2026_M1Q1S25_VAN_TX,2,SND,Den,VAN,TX,3,MERCULES,TX,4,1,2.0,3.0,4.0,682,1.0,0.0,2,0.0,0.66,113.66,YT,0
2026_M1Q1S25_VAN_TX,2,SND,Den,VAN,TX,4,DASHY,TX,9,3,1.0,8.0,7.0,966,0.0,0.0,1,0.0,1.5,161.0,YT,0
2026_M1Q1S25_VAN_TX,2,SND,Den,TX,VAN,5,TJHALY,TX,2,6,1.0,1.0,1.0,319,0.0,0.0,1,2.0,0.33,53.16,YT,0
2026_M1Q1S25_VAN_TX,2,SND,Den,TX,VAN,6,ABE,TX,3,6,1.0,2.0,2.0,662,0.0,0.0,0,1.0,0.5,110.33,YT,0
2026_M1Q1S25_VAN_TX,2,SND,Den,TX,VAN,7,LUNARZ,TX,1,5,0.0,0.0,1.0,201,0.0,0.0,0,0.0,0.16,33.5,YT,0
2026_M1Q1S25_VAN_TX,2,SND,Den,TX,VAN,8,GWINN,TX,2,6,0.0,1.0,1.0,471,0.0,0.0,0,1.0,0.33,78.5,YT,0
2026_M1Q1S26_TOR_LAT,2,SND,Den,TOR,LAT,1,SCRAP,TOR,8,7,1.0,6.0,3.0,1133,1.0,0.0,1,0.0,0.88,125.88,YT,0
2026_M1Q1S26_TOR_LAT,2,SND,Den,TOR,LAT,2,KENNY,TOR,4,7,0.0,1.0,2.0,567,0.0,0.0,0,2.0,0.44,63.0,YT,0
2026_M1Q1S26_TOR_LAT,2,SND,Den,TOR,LAT,3,ABEZY,TOR,2,8,0.0,1.0,1.0,387,0.0,0.0,2,2.0,0.22,43.0,YT,0
2026_M1Q1S26_TOR_LAT,2,SND,Den,TOR,LAT,4,HYDRA,TOR,5,8,2.0,2.0,2.0,908,1.0,0.0,1,1.0,0.55,100.88,YT,0
2026_M1Q1S26_TOR_LAT,2,SND,Den,LAT,TOR,5,JOEDECEIVES,TOR,14,4,4.0,12.0,7.0,1865,1.0,0.0,2,0.0,1.55,207.22,YT,0
2026_M1Q1S26_TOR_LAT,2,SND,Den,LAT,TOR,6,REEAL,TOR,7,5,0.0,4.0,2.0,788,0.0,1.0,0,3.0,0.77,87.55,YT,0
2026_M1Q1S26_TOR_LAT,2,SND,Den,LAT,TOR,7,INSIGHT,TOR,2,4,2.0,0.0,1.0,241,0.0,0.0,0,0.0,0.22,26.77,YT,0
2026_M1Q1S26_TOR_LAT,2,SND,Den,LAT,TOR,8,CLEANX,TOR,7,6,0.0,3.0,4.0,899,0.0,0.0,3,1.0,0.77,99.88,YT,0
2026_M1Q1S27_VAN_MIA,2,SND,Den,VAN,MIA,1,TRAIX,MIA,6,6,1.0,4.0,3.0,776,0.0,0.0,1,1.0,0.66,86.22,YT,0
2026_M1Q1S27_VAN_MIA,2,SND,Den,VAN,MIA,2,RENKOR,MIA,4,5,1.0,4.0,4.0,845,2.0,0.0,1,0.0,0.44,93.88,YT,0
2026_M1Q1S27_VAN_MIA,2,SND,Den,VAN,MIA,3,SUPER,MIA,11,4,1.0,6.0,4.0,1490,0.0,2.0,2,1.0,1.22,165.55,YT,0
2026_M1Q1S27_VAN_MIA,2,SND,Den,VAN,MIA,4,METTALZ,MIA,10,5,1.0,6.0,3.0,1469,0.0,0.0,3,0.0,1.11,163.22,YT,0
2026_M1Q1S27_VAN_MIA,2,SND,Den,MIA,VAN,5,TJHALY,MIA,7,6,2.0,5.0,5.0,1195,1.0,1.0,1,1.0,0.77,132.77,YT,0
2026_M1Q1S27_VAN_MIA,2,SND,Den,MIA,VAN,6,ABE,MIA,2,9,3.0,2.0,1.0,545,1.0,0.0,0,4.0,0.22,60.55,YT,0
2026_M1Q1S27_VAN_MIA,2,SND,Den,MIA,VAN,7,LUNARZ,MIA,6,8,1.0,3.0,2.0,1025,0.0,1.0,0,0.0,0.66,113.88,YT,0
2026_M1Q1S27_VAN_MIA,2,SND,Den,MIA,VAN,8,GWINN,MIA,5,8,1.0,5.0,3.0,850,0.0,0.0,1,2.0,0.55,94.44,YT,0
2026_M1Q1S28_RYD_PAR,2,SND,Raid,RYD,PAR,1,ENVOY,RYD,6,9,1.0,2.0,2.0,958,1.0,0.0,1,1.0,0.6,95.8,YT,0
2026_M1Q1S28_RYD_PAR,2,SND,Raid,RYD,PAR,2,NEPTUNE,RYD,4,8,1.0,2.0,3.0,905,0.0,0.0,1,3.0,0.4,90.5,YT,0
2026_M1Q1S28_RYD_PAR,2,SND,Raid,RYD,PAR,3,SIB,RYD,12,7,1.0,7.0,7.0,1364,2.0,0.0,2,2.0,1.2,136.39,YT,0
2026_M1Q1S28_RYD_PAR,2,SND,Raid,RYD,PAR,4,GHOSTY,RYD,3,7,4.0,1.0,1.0,1274,1.0,0.0,0,0.0,0.3,127.4,YT,0
2026_M1Q1S28_RYD_PAR,2,SND,Raid,PAR,RYD,5,CELLIUM,RYD,8,8,2.0,7.0,3.0,1067,0.0,0.0,1,1.0,0.8,106.7,YT,0
